"","location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"7834","Idaho","2 wk ahead","Bin","percent","6.6","6.7",0
"7835","Idaho","2 wk ahead","Bin","percent","6.7","6.8",0
"7836","Idaho","2 wk ahead","Bin","percent","6.8","6.9",0
"7837","Idaho","2 wk ahead","Bin","percent","6.9","7.0",0
"7838","Idaho","2 wk ahead","Bin","percent","7.0","7.1",0
"7839","Idaho","2 wk ahead","Bin","percent","7.1","7.2",0
"7840","Idaho","2 wk ahead","Bin","percent","7.2","7.3",0
"7841","Idaho","2 wk ahead","Bin","percent","7.3","7.4",0
"7842","Idaho","2 wk ahead","Bin","percent","7.4","7.5",0
"7843","Idaho","2 wk ahead","Bin","percent","7.5","7.6",0
"7844","Idaho","2 wk ahead","Bin","percent","7.6","7.7",0
"7845","Idaho","2 wk ahead","Bin","percent","7.7","7.8",0
"7846","Idaho","2 wk ahead","Bin","percent","7.8","7.9",0
"7847","Idaho","2 wk ahead","Bin","percent","7.9","8.0",0
"7848","Idaho","2 wk ahead","Bin","percent","8.0","8.1",0
"7849","Idaho","2 wk ahead","Bin","percent","8.1","8.2",0
"7850","Idaho","2 wk ahead","Bin","percent","8.2","8.3",0
"7851","Idaho","2 wk ahead","Bin","percent","8.3","8.4",0
"7852","Idaho","2 wk ahead","Bin","percent","8.4","8.5",0
"7853","Idaho","2 wk ahead","Bin","percent","8.5","8.6",0
"7854","Idaho","2 wk ahead","Bin","percent","8.6","8.7",0
"7855","Idaho","2 wk ahead","Bin","percent","8.7","8.8",0
"7856","Idaho","2 wk ahead","Bin","percent","8.8","8.9",0
"7857","Idaho","2 wk ahead","Bin","percent","8.9","9.0",0
"7858","Idaho","2 wk ahead","Bin","percent","9.0","9.1",0
"7859","Idaho","2 wk ahead","Bin","percent","9.1","9.2",0
"7860","Idaho","2 wk ahead","Bin","percent","9.2","9.3",0
"7861","Idaho","2 wk ahead","Bin","percent","9.3","9.4",0
"7862","Idaho","2 wk ahead","Bin","percent","9.4","9.5",0
"7863","Idaho","2 wk ahead","Bin","percent","9.5","9.6",0
"7864","Idaho","2 wk ahead","Bin","percent","9.6","9.7",0
"7865","Idaho","2 wk ahead","Bin","percent","9.7","9.8",0
"7866","Idaho","2 wk ahead","Bin","percent","9.8","9.9",0
"7867","Idaho","2 wk ahead","Bin","percent","9.9","10.0",0
"7868","Idaho","2 wk ahead","Bin","percent","10.0","10.1",0
"7869","Idaho","2 wk ahead","Bin","percent","10.1","10.2",0
"7870","Idaho","2 wk ahead","Bin","percent","10.2","10.3",0
"7871","Idaho","2 wk ahead","Bin","percent","10.3","10.4",0
"7872","Idaho","2 wk ahead","Bin","percent","10.4","10.5",0
"7873","Idaho","2 wk ahead","Bin","percent","10.5","10.6",0
"7874","Idaho","2 wk ahead","Bin","percent","10.6","10.7",0
"7875","Idaho","2 wk ahead","Bin","percent","10.7","10.8",0
"7876","Idaho","2 wk ahead","Bin","percent","10.8","10.9",0
"7877","Idaho","2 wk ahead","Bin","percent","10.9","11.0",0
"7878","Idaho","2 wk ahead","Bin","percent","11.0","11.1",0
"7879","Idaho","2 wk ahead","Bin","percent","11.1","11.2",0
"7880","Idaho","2 wk ahead","Bin","percent","11.2","11.3",0
"7881","Idaho","2 wk ahead","Bin","percent","11.3","11.4",0
"7882","Idaho","2 wk ahead","Bin","percent","11.4","11.5",0
"7883","Idaho","2 wk ahead","Bin","percent","11.5","11.6",0
"7884","Idaho","2 wk ahead","Bin","percent","11.6","11.7",0
"7885","Idaho","2 wk ahead","Bin","percent","11.7","11.8",0
"7886","Idaho","2 wk ahead","Bin","percent","11.8","11.9",0
"7887","Idaho","2 wk ahead","Bin","percent","11.9","12.0",0
"7888","Idaho","2 wk ahead","Bin","percent","12.0","12.1",0
"7889","Idaho","2 wk ahead","Bin","percent","12.1","12.2",0
"7890","Idaho","2 wk ahead","Bin","percent","12.2","12.3",0
"7891","Idaho","2 wk ahead","Bin","percent","12.3","12.4",0
"7892","Idaho","2 wk ahead","Bin","percent","12.4","12.5",0
"7893","Idaho","2 wk ahead","Bin","percent","12.5","12.6",0
"7894","Idaho","2 wk ahead","Bin","percent","12.6","12.7",0
"7895","Idaho","2 wk ahead","Bin","percent","12.7","12.8",0
"7896","Idaho","2 wk ahead","Bin","percent","12.8","12.9",0
"7897","Idaho","2 wk ahead","Bin","percent","12.9","13.0",0
"7898","Idaho","2 wk ahead","Bin","percent","13.0","100.0",0
"7899","Idaho","3 wk ahead","Point","percent",NA,NA,1
"7900","Idaho","3 wk ahead","Bin","percent","0.0","0.1",0.285
"7901","Idaho","3 wk ahead","Bin","percent","0.1","0.2",0
"7902","Idaho","3 wk ahead","Bin","percent","0.2","0.3",0
"7903","Idaho","3 wk ahead","Bin","percent","0.3","0.4",0
"7904","Idaho","3 wk ahead","Bin","percent","0.4","0.5",0.142
"7905","Idaho","3 wk ahead","Bin","percent","0.5","0.6",0
"7906","Idaho","3 wk ahead","Bin","percent","0.6","0.7",0.071
"7907","Idaho","3 wk ahead","Bin","percent","0.7","0.8",0
"7908","Idaho","3 wk ahead","Bin","percent","0.8","0.9",0
"7909","Idaho","3 wk ahead","Bin","percent","0.9","1.0",0
"7910","Idaho","3 wk ahead","Bin","percent","1.0","1.1",0.071
"7911","Idaho","3 wk ahead","Bin","percent","1.1","1.2",0
"7912","Idaho","3 wk ahead","Bin","percent","1.2","1.3",0.071
"7913","Idaho","3 wk ahead","Bin","percent","1.3","1.4",0.072
"7914","Idaho","3 wk ahead","Bin","percent","1.4","1.5",0
"7915","Idaho","3 wk ahead","Bin","percent","1.5","1.6",0
"7916","Idaho","3 wk ahead","Bin","percent","1.6","1.7",0.144
"7917","Idaho","3 wk ahead","Bin","percent","1.7","1.8",0
"7918","Idaho","3 wk ahead","Bin","percent","1.8","1.9",0.072
"7919","Idaho","3 wk ahead","Bin","percent","1.9","2.0",0
"7920","Idaho","3 wk ahead","Bin","percent","2.0","2.1",0
"7921","Idaho","3 wk ahead","Bin","percent","2.1","2.2",0
"7922","Idaho","3 wk ahead","Bin","percent","2.2","2.3",0
"7923","Idaho","3 wk ahead","Bin","percent","2.3","2.4",0
"7924","Idaho","3 wk ahead","Bin","percent","2.4","2.5",0.072
"7925","Idaho","3 wk ahead","Bin","percent","2.5","2.6",0
"7926","Idaho","3 wk ahead","Bin","percent","2.6","2.7",0
"7927","Idaho","3 wk ahead","Bin","percent","2.7","2.8",0
"7928","Idaho","3 wk ahead","Bin","percent","2.8","2.9",0
"7929","Idaho","3 wk ahead","Bin","percent","2.9","3.0",0
"7930","Idaho","3 wk ahead","Bin","percent","3.0","3.1",0
"7931","Idaho","3 wk ahead","Bin","percent","3.1","3.2",0
"7932","Idaho","3 wk ahead","Bin","percent","3.2","3.3",0
"7933","Idaho","3 wk ahead","Bin","percent","3.3","3.4",0
"7934","Idaho","3 wk ahead","Bin","percent","3.4","3.5",0
"7935","Idaho","3 wk ahead","Bin","percent","3.5","3.6",0
"7936","Idaho","3 wk ahead","Bin","percent","3.6","3.7",0
"7937","Idaho","3 wk ahead","Bin","percent","3.7","3.8",0
"7938","Idaho","3 wk ahead","Bin","percent","3.8","3.9",0
"7939","Idaho","3 wk ahead","Bin","percent","3.9","4.0",0
"7940","Idaho","3 wk ahead","Bin","percent","4.0","4.1",0
"7941","Idaho","3 wk ahead","Bin","percent","4.1","4.2",0
"7942","Idaho","3 wk ahead","Bin","percent","4.2","4.3",0
"7943","Idaho","3 wk ahead","Bin","percent","4.3","4.4",0
"7944","Idaho","3 wk ahead","Bin","percent","4.4","4.5",0
"7945","Idaho","3 wk ahead","Bin","percent","4.5","4.6",0
"7946","Idaho","3 wk ahead","Bin","percent","4.6","4.7",0
"7947","Idaho","3 wk ahead","Bin","percent","4.7","4.8",0
"7948","Idaho","3 wk ahead","Bin","percent","4.8","4.9",0
"7949","Idaho","3 wk ahead","Bin","percent","4.9","5.0",0
"7950","Idaho","3 wk ahead","Bin","percent","5.0","5.1",0
"7951","Idaho","3 wk ahead","Bin","percent","5.1","5.2",0
"7952","Idaho","3 wk ahead","Bin","percent","5.2","5.3",0
"7953","Idaho","3 wk ahead","Bin","percent","5.3","5.4",0
"7954","Idaho","3 wk ahead","Bin","percent","5.4","5.5",0
"7955","Idaho","3 wk ahead","Bin","percent","5.5","5.6",0
"7956","Idaho","3 wk ahead","Bin","percent","5.6","5.7",0
"7957","Idaho","3 wk ahead","Bin","percent","5.7","5.8",0
"7958","Idaho","3 wk ahead","Bin","percent","5.8","5.9",0
"7959","Idaho","3 wk ahead","Bin","percent","5.9","6.0",0
"7960","Idaho","3 wk ahead","Bin","percent","6.0","6.1",0
"7961","Idaho","3 wk ahead","Bin","percent","6.1","6.2",0
"7962","Idaho","3 wk ahead","Bin","percent","6.2","6.3",0
"7963","Idaho","3 wk ahead","Bin","percent","6.3","6.4",0
"7964","Idaho","3 wk ahead","Bin","percent","6.4","6.5",0
"7965","Idaho","3 wk ahead","Bin","percent","6.5","6.6",0
"7966","Idaho","3 wk ahead","Bin","percent","6.6","6.7",0
"7967","Idaho","3 wk ahead","Bin","percent","6.7","6.8",0
"7968","Idaho","3 wk ahead","Bin","percent","6.8","6.9",0
"7969","Idaho","3 wk ahead","Bin","percent","6.9","7.0",0
"7970","Idaho","3 wk ahead","Bin","percent","7.0","7.1",0
"7971","Idaho","3 wk ahead","Bin","percent","7.1","7.2",0
"7972","Idaho","3 wk ahead","Bin","percent","7.2","7.3",0
"7973","Idaho","3 wk ahead","Bin","percent","7.3","7.4",0
"7974","Idaho","3 wk ahead","Bin","percent","7.4","7.5",0
"7975","Idaho","3 wk ahead","Bin","percent","7.5","7.6",0
"7976","Idaho","3 wk ahead","Bin","percent","7.6","7.7",0
"7977","Idaho","3 wk ahead","Bin","percent","7.7","7.8",0
"7978","Idaho","3 wk ahead","Bin","percent","7.8","7.9",0
"7979","Idaho","3 wk ahead","Bin","percent","7.9","8.0",0
"7980","Idaho","3 wk ahead","Bin","percent","8.0","8.1",0
"7981","Idaho","3 wk ahead","Bin","percent","8.1","8.2",0
"7982","Idaho","3 wk ahead","Bin","percent","8.2","8.3",0
"7983","Idaho","3 wk ahead","Bin","percent","8.3","8.4",0
"7984","Idaho","3 wk ahead","Bin","percent","8.4","8.5",0
"7985","Idaho","3 wk ahead","Bin","percent","8.5","8.6",0
"7986","Idaho","3 wk ahead","Bin","percent","8.6","8.7",0
"7987","Idaho","3 wk ahead","Bin","percent","8.7","8.8",0
"7988","Idaho","3 wk ahead","Bin","percent","8.8","8.9",0
"7989","Idaho","3 wk ahead","Bin","percent","8.9","9.0",0
"7990","Idaho","3 wk ahead","Bin","percent","9.0","9.1",0
"7991","Idaho","3 wk ahead","Bin","percent","9.1","9.2",0
"7992","Idaho","3 wk ahead","Bin","percent","9.2","9.3",0
"7993","Idaho","3 wk ahead","Bin","percent","9.3","9.4",0
"7994","Idaho","3 wk ahead","Bin","percent","9.4","9.5",0
"7995","Idaho","3 wk ahead","Bin","percent","9.5","9.6",0
"7996","Idaho","3 wk ahead","Bin","percent","9.6","9.7",0
"7997","Idaho","3 wk ahead","Bin","percent","9.7","9.8",0
"7998","Idaho","3 wk ahead","Bin","percent","9.8","9.9",0
"7999","Idaho","3 wk ahead","Bin","percent","9.9","10.0",0
"8000","Idaho","3 wk ahead","Bin","percent","10.0","10.1",0
"8001","Idaho","3 wk ahead","Bin","percent","10.1","10.2",0
"8002","Idaho","3 wk ahead","Bin","percent","10.2","10.3",0
"8003","Idaho","3 wk ahead","Bin","percent","10.3","10.4",0
"8004","Idaho","3 wk ahead","Bin","percent","10.4","10.5",0
"8005","Idaho","3 wk ahead","Bin","percent","10.5","10.6",0
"8006","Idaho","3 wk ahead","Bin","percent","10.6","10.7",0
"8007","Idaho","3 wk ahead","Bin","percent","10.7","10.8",0
"8008","Idaho","3 wk ahead","Bin","percent","10.8","10.9",0
"8009","Idaho","3 wk ahead","Bin","percent","10.9","11.0",0
"8010","Idaho","3 wk ahead","Bin","percent","11.0","11.1",0
"8011","Idaho","3 wk ahead","Bin","percent","11.1","11.2",0
"8012","Idaho","3 wk ahead","Bin","percent","11.2","11.3",0
"8013","Idaho","3 wk ahead","Bin","percent","11.3","11.4",0
"8014","Idaho","3 wk ahead","Bin","percent","11.4","11.5",0
"8015","Idaho","3 wk ahead","Bin","percent","11.5","11.6",0
"8016","Idaho","3 wk ahead","Bin","percent","11.6","11.7",0
"8017","Idaho","3 wk ahead","Bin","percent","11.7","11.8",0
"8018","Idaho","3 wk ahead","Bin","percent","11.8","11.9",0
"8019","Idaho","3 wk ahead","Bin","percent","11.9","12.0",0
"8020","Idaho","3 wk ahead","Bin","percent","12.0","12.1",0
"8021","Idaho","3 wk ahead","Bin","percent","12.1","12.2",0
"8022","Idaho","3 wk ahead","Bin","percent","12.2","12.3",0
"8023","Idaho","3 wk ahead","Bin","percent","12.3","12.4",0
"8024","Idaho","3 wk ahead","Bin","percent","12.4","12.5",0
"8025","Idaho","3 wk ahead","Bin","percent","12.5","12.6",0
"8026","Idaho","3 wk ahead","Bin","percent","12.6","12.7",0
"8027","Idaho","3 wk ahead","Bin","percent","12.7","12.8",0
"8028","Idaho","3 wk ahead","Bin","percent","12.8","12.9",0
"8029","Idaho","3 wk ahead","Bin","percent","12.9","13.0",0
"8030","Idaho","3 wk ahead","Bin","percent","13.0","100.0",0
"8031","Idaho","4 wk ahead","Point","percent",NA,NA,1.1
"8032","Idaho","4 wk ahead","Bin","percent","0.0","0.1",0.214
"8033","Idaho","4 wk ahead","Bin","percent","0.1","0.2",0
"8034","Idaho","4 wk ahead","Bin","percent","0.2","0.3",0
"8035","Idaho","4 wk ahead","Bin","percent","0.3","0.4",0
"8036","Idaho","4 wk ahead","Bin","percent","0.4","0.5",0
"8037","Idaho","4 wk ahead","Bin","percent","0.5","0.6",0.071
"8038","Idaho","4 wk ahead","Bin","percent","0.6","0.7",0.071
"8039","Idaho","4 wk ahead","Bin","percent","0.7","0.8",0
"8040","Idaho","4 wk ahead","Bin","percent","0.8","0.9",0.142
"8041","Idaho","4 wk ahead","Bin","percent","0.9","1.0",0
"8042","Idaho","4 wk ahead","Bin","percent","1.0","1.1",0
"8043","Idaho","4 wk ahead","Bin","percent","1.1","1.2",0.071
"8044","Idaho","4 wk ahead","Bin","percent","1.2","1.3",0.143
"8045","Idaho","4 wk ahead","Bin","percent","1.3","1.4",0
"8046","Idaho","4 wk ahead","Bin","percent","1.4","1.5",0
"8047","Idaho","4 wk ahead","Bin","percent","1.5","1.6",0.072
"8048","Idaho","4 wk ahead","Bin","percent","1.6","1.7",0
"8049","Idaho","4 wk ahead","Bin","percent","1.7","1.8",0.072
"8050","Idaho","4 wk ahead","Bin","percent","1.8","1.9",0
"8051","Idaho","4 wk ahead","Bin","percent","1.9","2.0",0.072
"8052","Idaho","4 wk ahead","Bin","percent","2.0","2.1",0
"8053","Idaho","4 wk ahead","Bin","percent","2.1","2.2",0.072
"8054","Idaho","4 wk ahead","Bin","percent","2.2","2.3",0
"8055","Idaho","4 wk ahead","Bin","percent","2.3","2.4",0
"8056","Idaho","4 wk ahead","Bin","percent","2.4","2.5",0
"8057","Idaho","4 wk ahead","Bin","percent","2.5","2.6",0
"8058","Idaho","4 wk ahead","Bin","percent","2.6","2.7",0
"8059","Idaho","4 wk ahead","Bin","percent","2.7","2.8",0
"8060","Idaho","4 wk ahead","Bin","percent","2.8","2.9",0
"8061","Idaho","4 wk ahead","Bin","percent","2.9","3.0",0
"8062","Idaho","4 wk ahead","Bin","percent","3.0","3.1",0
"8063","Idaho","4 wk ahead","Bin","percent","3.1","3.2",0
"8064","Idaho","4 wk ahead","Bin","percent","3.2","3.3",0
"8065","Idaho","4 wk ahead","Bin","percent","3.3","3.4",0
"8066","Idaho","4 wk ahead","Bin","percent","3.4","3.5",0
"8067","Idaho","4 wk ahead","Bin","percent","3.5","3.6",0
"8068","Idaho","4 wk ahead","Bin","percent","3.6","3.7",0
"8069","Idaho","4 wk ahead","Bin","percent","3.7","3.8",0
"8070","Idaho","4 wk ahead","Bin","percent","3.8","3.9",0
"8071","Idaho","4 wk ahead","Bin","percent","3.9","4.0",0
"8072","Idaho","4 wk ahead","Bin","percent","4.0","4.1",0
"8073","Idaho","4 wk ahead","Bin","percent","4.1","4.2",0
"8074","Idaho","4 wk ahead","Bin","percent","4.2","4.3",0
"8075","Idaho","4 wk ahead","Bin","percent","4.3","4.4",0
"8076","Idaho","4 wk ahead","Bin","percent","4.4","4.5",0
"8077","Idaho","4 wk ahead","Bin","percent","4.5","4.6",0
"8078","Idaho","4 wk ahead","Bin","percent","4.6","4.7",0
"8079","Idaho","4 wk ahead","Bin","percent","4.7","4.8",0
"8080","Idaho","4 wk ahead","Bin","percent","4.8","4.9",0
"8081","Idaho","4 wk ahead","Bin","percent","4.9","5.0",0
"8082","Idaho","4 wk ahead","Bin","percent","5.0","5.1",0
"8083","Idaho","4 wk ahead","Bin","percent","5.1","5.2",0
"8084","Idaho","4 wk ahead","Bin","percent","5.2","5.3",0
"8085","Idaho","4 wk ahead","Bin","percent","5.3","5.4",0
"8086","Idaho","4 wk ahead","Bin","percent","5.4","5.5",0
"8087","Idaho","4 wk ahead","Bin","percent","5.5","5.6",0
"8088","Idaho","4 wk ahead","Bin","percent","5.6","5.7",0
"8089","Idaho","4 wk ahead","Bin","percent","5.7","5.8",0
"8090","Idaho","4 wk ahead","Bin","percent","5.8","5.9",0
"8091","Idaho","4 wk ahead","Bin","percent","5.9","6.0",0
"8092","Idaho","4 wk ahead","Bin","percent","6.0","6.1",0
"8093","Idaho","4 wk ahead","Bin","percent","6.1","6.2",0
"8094","Idaho","4 wk ahead","Bin","percent","6.2","6.3",0
"8095","Idaho","4 wk ahead","Bin","percent","6.3","6.4",0
"8096","Idaho","4 wk ahead","Bin","percent","6.4","6.5",0
"8097","Idaho","4 wk ahead","Bin","percent","6.5","6.6",0
"8098","Idaho","4 wk ahead","Bin","percent","6.6","6.7",0
"8099","Idaho","4 wk ahead","Bin","percent","6.7","6.8",0
"8100","Idaho","4 wk ahead","Bin","percent","6.8","6.9",0
"8101","Idaho","4 wk ahead","Bin","percent","6.9","7.0",0
"8102","Idaho","4 wk ahead","Bin","percent","7.0","7.1",0
"8103","Idaho","4 wk ahead","Bin","percent","7.1","7.2",0
"8104","Idaho","4 wk ahead","Bin","percent","7.2","7.3",0
"8105","Idaho","4 wk ahead","Bin","percent","7.3","7.4",0
"8106","Idaho","4 wk ahead","Bin","percent","7.4","7.5",0
"8107","Idaho","4 wk ahead","Bin","percent","7.5","7.6",0
"8108","Idaho","4 wk ahead","Bin","percent","7.6","7.7",0
"8109","Idaho","4 wk ahead","Bin","percent","7.7","7.8",0
"8110","Idaho","4 wk ahead","Bin","percent","7.8","7.9",0
"8111","Idaho","4 wk ahead","Bin","percent","7.9","8.0",0
"8112","Idaho","4 wk ahead","Bin","percent","8.0","8.1",0
"8113","Idaho","4 wk ahead","Bin","percent","8.1","8.2",0
"8114","Idaho","4 wk ahead","Bin","percent","8.2","8.3",0
"8115","Idaho","4 wk ahead","Bin","percent","8.3","8.4",0
"8116","Idaho","4 wk ahead","Bin","percent","8.4","8.5",0
"8117","Idaho","4 wk ahead","Bin","percent","8.5","8.6",0
"8118","Idaho","4 wk ahead","Bin","percent","8.6","8.7",0
"8119","Idaho","4 wk ahead","Bin","percent","8.7","8.8",0
"8120","Idaho","4 wk ahead","Bin","percent","8.8","8.9",0
"8121","Idaho","4 wk ahead","Bin","percent","8.9","9.0",0
"8122","Idaho","4 wk ahead","Bin","percent","9.0","9.1",0
"8123","Idaho","4 wk ahead","Bin","percent","9.1","9.2",0
"8124","Idaho","4 wk ahead","Bin","percent","9.2","9.3",0
"8125","Idaho","4 wk ahead","Bin","percent","9.3","9.4",0
"8126","Idaho","4 wk ahead","Bin","percent","9.4","9.5",0
"8127","Idaho","4 wk ahead","Bin","percent","9.5","9.6",0
"8128","Idaho","4 wk ahead","Bin","percent","9.6","9.7",0
"8129","Idaho","4 wk ahead","Bin","percent","9.7","9.8",0
"8130","Idaho","4 wk ahead","Bin","percent","9.8","9.9",0
"8131","Idaho","4 wk ahead","Bin","percent","9.9","10.0",0
"8132","Idaho","4 wk ahead","Bin","percent","10.0","10.1",0
"8133","Idaho","4 wk ahead","Bin","percent","10.1","10.2",0
"8134","Idaho","4 wk ahead","Bin","percent","10.2","10.3",0
"8135","Idaho","4 wk ahead","Bin","percent","10.3","10.4",0
"8136","Idaho","4 wk ahead","Bin","percent","10.4","10.5",0
"8137","Idaho","4 wk ahead","Bin","percent","10.5","10.6",0
"8138","Idaho","4 wk ahead","Bin","percent","10.6","10.7",0
"8139","Idaho","4 wk ahead","Bin","percent","10.7","10.8",0
"8140","Idaho","4 wk ahead","Bin","percent","10.8","10.9",0
"8141","Idaho","4 wk ahead","Bin","percent","10.9","11.0",0
"8142","Idaho","4 wk ahead","Bin","percent","11.0","11.1",0
"8143","Idaho","4 wk ahead","Bin","percent","11.1","11.2",0
"8144","Idaho","4 wk ahead","Bin","percent","11.2","11.3",0
"8145","Idaho","4 wk ahead","Bin","percent","11.3","11.4",0
"8146","Idaho","4 wk ahead","Bin","percent","11.4","11.5",0
"8147","Idaho","4 wk ahead","Bin","percent","11.5","11.6",0
"8148","Idaho","4 wk ahead","Bin","percent","11.6","11.7",0
"8149","Idaho","4 wk ahead","Bin","percent","11.7","11.8",0
"8150","Idaho","4 wk ahead","Bin","percent","11.8","11.9",0
"8151","Idaho","4 wk ahead","Bin","percent","11.9","12.0",0
"8152","Idaho","4 wk ahead","Bin","percent","12.0","12.1",0
"8153","Idaho","4 wk ahead","Bin","percent","12.1","12.2",0
"8154","Idaho","4 wk ahead","Bin","percent","12.2","12.3",0
"8155","Idaho","4 wk ahead","Bin","percent","12.3","12.4",0
"8156","Idaho","4 wk ahead","Bin","percent","12.4","12.5",0
"8157","Idaho","4 wk ahead","Bin","percent","12.5","12.6",0
"8158","Idaho","4 wk ahead","Bin","percent","12.6","12.7",0
"8159","Idaho","4 wk ahead","Bin","percent","12.7","12.8",0
"8160","Idaho","4 wk ahead","Bin","percent","12.8","12.9",0
"8161","Idaho","4 wk ahead","Bin","percent","12.9","13.0",0
"8162","Idaho","4 wk ahead","Bin","percent","13.0","100.0",0
"8163","Idaho","Season peak percentage","Point","percent",NA,NA,2.4
"8164","Idaho","Season peak percentage","Bin","percent","0.0","0.1",0
"8165","Idaho","Season peak percentage","Bin","percent","0.1","0.2",0
"8166","Idaho","Season peak percentage","Bin","percent","0.2","0.3",0
"8167","Idaho","Season peak percentage","Bin","percent","0.3","0.4",0
"8168","Idaho","Season peak percentage","Bin","percent","0.4","0.5",0
"8169","Idaho","Season peak percentage","Bin","percent","0.5","0.6",0
"8170","Idaho","Season peak percentage","Bin","percent","0.6","0.7",0
"8171","Idaho","Season peak percentage","Bin","percent","0.7","0.8",0
"8172","Idaho","Season peak percentage","Bin","percent","0.8","0.9",0
"8173","Idaho","Season peak percentage","Bin","percent","0.9","1.0",0
"8174","Idaho","Season peak percentage","Bin","percent","1.0","1.1",0
"8175","Idaho","Season peak percentage","Bin","percent","1.1","1.2",0
"8176","Idaho","Season peak percentage","Bin","percent","1.2","1.3",0
"8177","Idaho","Season peak percentage","Bin","percent","1.3","1.4",0
"8178","Idaho","Season peak percentage","Bin","percent","1.4","1.5",0
"8179","Idaho","Season peak percentage","Bin","percent","1.5","1.6",0
"8180","Idaho","Season peak percentage","Bin","percent","1.6","1.7",0
"8181","Idaho","Season peak percentage","Bin","percent","1.7","1.8",0
"8182","Idaho","Season peak percentage","Bin","percent","1.8","1.9",0
"8183","Idaho","Season peak percentage","Bin","percent","1.9","2.0",0
"8184","Idaho","Season peak percentage","Bin","percent","2.0","2.1",0
"8185","Idaho","Season peak percentage","Bin","percent","2.1","2.2",0
"8186","Idaho","Season peak percentage","Bin","percent","2.2","2.3",0
"8187","Idaho","Season peak percentage","Bin","percent","2.3","2.4",0
"8188","Idaho","Season peak percentage","Bin","percent","2.4","2.5",0.864
"8189","Idaho","Season peak percentage","Bin","percent","2.5","2.6",0.011
"8190","Idaho","Season peak percentage","Bin","percent","2.6","2.7",0.008
"8191","Idaho","Season peak percentage","Bin","percent","2.7","2.8",0.012
"8192","Idaho","Season peak percentage","Bin","percent","2.8","2.9",0.012
"8193","Idaho","Season peak percentage","Bin","percent","2.9","3.0",0.005
"8194","Idaho","Season peak percentage","Bin","percent","3.0","3.1",0.002
"8195","Idaho","Season peak percentage","Bin","percent","3.1","3.2",0.01
"8196","Idaho","Season peak percentage","Bin","percent","3.2","3.3",0.008
"8197","Idaho","Season peak percentage","Bin","percent","3.3","3.4",0.004
"8198","Idaho","Season peak percentage","Bin","percent","3.4","3.5",0.007
"8199","Idaho","Season peak percentage","Bin","percent","3.5","3.6",0.003
"8200","Idaho","Season peak percentage","Bin","percent","3.6","3.7",0.005
"8201","Idaho","Season peak percentage","Bin","percent","3.7","3.8",0.005
"8202","Idaho","Season peak percentage","Bin","percent","3.8","3.9",0.002
"8203","Idaho","Season peak percentage","Bin","percent","3.9","4.0",0.002
"8204","Idaho","Season peak percentage","Bin","percent","4.0","4.1",0.003
"8205","Idaho","Season peak percentage","Bin","percent","4.1","4.2",0.001
"8206","Idaho","Season peak percentage","Bin","percent","4.2","4.3",0.003
"8207","Idaho","Season peak percentage","Bin","percent","4.3","4.4",0.003
"8208","Idaho","Season peak percentage","Bin","percent","4.4","4.5",0.001
"8209","Idaho","Season peak percentage","Bin","percent","4.5","4.6",0.001
"8210","Idaho","Season peak percentage","Bin","percent","4.6","4.7",0.003
"8211","Idaho","Season peak percentage","Bin","percent","4.7","4.8",0
"8212","Idaho","Season peak percentage","Bin","percent","4.8","4.9",0.001
"8213","Idaho","Season peak percentage","Bin","percent","4.9","5.0",0.001
"8214","Idaho","Season peak percentage","Bin","percent","5.0","5.1",0.001
"8215","Idaho","Season peak percentage","Bin","percent","5.1","5.2",0.004
"8216","Idaho","Season peak percentage","Bin","percent","5.2","5.3",0
"8217","Idaho","Season peak percentage","Bin","percent","5.3","5.4",0.003
"8218","Idaho","Season peak percentage","Bin","percent","5.4","5.5",0
"8219","Idaho","Season peak percentage","Bin","percent","5.5","5.6",0.003
"8220","Idaho","Season peak percentage","Bin","percent","5.6","5.7",0.001
"8221","Idaho","Season peak percentage","Bin","percent","5.7","5.8",0.001
"8222","Idaho","Season peak percentage","Bin","percent","5.8","5.9",0
"8223","Idaho","Season peak percentage","Bin","percent","5.9","6.0",0.001
"8224","Idaho","Season peak percentage","Bin","percent","6.0","6.1",0
"8225","Idaho","Season peak percentage","Bin","percent","6.1","6.2",0.002
"8226","Idaho","Season peak percentage","Bin","percent","6.2","6.3",0
"8227","Idaho","Season peak percentage","Bin","percent","6.3","6.4",0
"8228","Idaho","Season peak percentage","Bin","percent","6.4","6.5",0
"8229","Idaho","Season peak percentage","Bin","percent","6.5","6.6",0
"8230","Idaho","Season peak percentage","Bin","percent","6.6","6.7",0.001
"8231","Idaho","Season peak percentage","Bin","percent","6.7","6.8",0.002
"8232","Idaho","Season peak percentage","Bin","percent","6.8","6.9",0
"8233","Idaho","Season peak percentage","Bin","percent","6.9","7.0",0.001
"8234","Idaho","Season peak percentage","Bin","percent","7.0","7.1",0
"8235","Idaho","Season peak percentage","Bin","percent","7.1","7.2",0
"8236","Idaho","Season peak percentage","Bin","percent","7.2","7.3",0
"8237","Idaho","Season peak percentage","Bin","percent","7.3","7.4",0
"8238","Idaho","Season peak percentage","Bin","percent","7.4","7.5",0
"8239","Idaho","Season peak percentage","Bin","percent","7.5","7.6",0.001
"8240","Idaho","Season peak percentage","Bin","percent","7.6","7.7",0.001
