"","location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"5745","District of Columbia","2 wk ahead","Bin","percent","5.9","6.0",0
"5746","District of Columbia","2 wk ahead","Bin","percent","6.0","6.1",0
"5747","District of Columbia","2 wk ahead","Bin","percent","6.1","6.2",0
"5748","District of Columbia","2 wk ahead","Bin","percent","6.2","6.3",0
"5749","District of Columbia","2 wk ahead","Bin","percent","6.3","6.4",0
"5750","District of Columbia","2 wk ahead","Bin","percent","6.4","6.5",0
"5751","District of Columbia","2 wk ahead","Bin","percent","6.5","6.6",0
"5752","District of Columbia","2 wk ahead","Bin","percent","6.6","6.7",0
"5753","District of Columbia","2 wk ahead","Bin","percent","6.7","6.8",0
"5754","District of Columbia","2 wk ahead","Bin","percent","6.8","6.9",0
"5755","District of Columbia","2 wk ahead","Bin","percent","6.9","7.0",0
"5756","District of Columbia","2 wk ahead","Bin","percent","7.0","7.1",0
"5757","District of Columbia","2 wk ahead","Bin","percent","7.1","7.2",0
"5758","District of Columbia","2 wk ahead","Bin","percent","7.2","7.3",0
"5759","District of Columbia","2 wk ahead","Bin","percent","7.3","7.4",0
"5760","District of Columbia","2 wk ahead","Bin","percent","7.4","7.5",0
"5761","District of Columbia","2 wk ahead","Bin","percent","7.5","7.6",0
"5762","District of Columbia","2 wk ahead","Bin","percent","7.6","7.7",0
"5763","District of Columbia","2 wk ahead","Bin","percent","7.7","7.8",0
"5764","District of Columbia","2 wk ahead","Bin","percent","7.8","7.9",0
"5765","District of Columbia","2 wk ahead","Bin","percent","7.9","8.0",0
"5766","District of Columbia","2 wk ahead","Bin","percent","8.0","8.1",0
"5767","District of Columbia","2 wk ahead","Bin","percent","8.1","8.2",0
"5768","District of Columbia","2 wk ahead","Bin","percent","8.2","8.3",0
"5769","District of Columbia","2 wk ahead","Bin","percent","8.3","8.4",0
"5770","District of Columbia","2 wk ahead","Bin","percent","8.4","8.5",0
"5771","District of Columbia","2 wk ahead","Bin","percent","8.5","8.6",0
"5772","District of Columbia","2 wk ahead","Bin","percent","8.6","8.7",0
"5773","District of Columbia","2 wk ahead","Bin","percent","8.7","8.8",0
"5774","District of Columbia","2 wk ahead","Bin","percent","8.8","8.9",0
"5775","District of Columbia","2 wk ahead","Bin","percent","8.9","9.0",0
"5776","District of Columbia","2 wk ahead","Bin","percent","9.0","9.1",0
"5777","District of Columbia","2 wk ahead","Bin","percent","9.1","9.2",0
"5778","District of Columbia","2 wk ahead","Bin","percent","9.2","9.3",0
"5779","District of Columbia","2 wk ahead","Bin","percent","9.3","9.4",0
"5780","District of Columbia","2 wk ahead","Bin","percent","9.4","9.5",0
"5781","District of Columbia","2 wk ahead","Bin","percent","9.5","9.6",0
"5782","District of Columbia","2 wk ahead","Bin","percent","9.6","9.7",0
"5783","District of Columbia","2 wk ahead","Bin","percent","9.7","9.8",0
"5784","District of Columbia","2 wk ahead","Bin","percent","9.8","9.9",0
"5785","District of Columbia","2 wk ahead","Bin","percent","9.9","10.0",0
"5786","District of Columbia","2 wk ahead","Bin","percent","10.0","10.1",0
"5787","District of Columbia","2 wk ahead","Bin","percent","10.1","10.2",0
"5788","District of Columbia","2 wk ahead","Bin","percent","10.2","10.3",0
"5789","District of Columbia","2 wk ahead","Bin","percent","10.3","10.4",0
"5790","District of Columbia","2 wk ahead","Bin","percent","10.4","10.5",0
"5791","District of Columbia","2 wk ahead","Bin","percent","10.5","10.6",0
"5792","District of Columbia","2 wk ahead","Bin","percent","10.6","10.7",0
"5793","District of Columbia","2 wk ahead","Bin","percent","10.7","10.8",0
"5794","District of Columbia","2 wk ahead","Bin","percent","10.8","10.9",0
"5795","District of Columbia","2 wk ahead","Bin","percent","10.9","11.0",0
"5796","District of Columbia","2 wk ahead","Bin","percent","11.0","11.1",0
"5797","District of Columbia","2 wk ahead","Bin","percent","11.1","11.2",0
"5798","District of Columbia","2 wk ahead","Bin","percent","11.2","11.3",0
"5799","District of Columbia","2 wk ahead","Bin","percent","11.3","11.4",0
"5800","District of Columbia","2 wk ahead","Bin","percent","11.4","11.5",0
"5801","District of Columbia","2 wk ahead","Bin","percent","11.5","11.6",0
"5802","District of Columbia","2 wk ahead","Bin","percent","11.6","11.7",0
"5803","District of Columbia","2 wk ahead","Bin","percent","11.7","11.8",0
"5804","District of Columbia","2 wk ahead","Bin","percent","11.8","11.9",0
"5805","District of Columbia","2 wk ahead","Bin","percent","11.9","12.0",0
"5806","District of Columbia","2 wk ahead","Bin","percent","12.0","12.1",0
"5807","District of Columbia","2 wk ahead","Bin","percent","12.1","12.2",0
"5808","District of Columbia","2 wk ahead","Bin","percent","12.2","12.3",0
"5809","District of Columbia","2 wk ahead","Bin","percent","12.3","12.4",0
"5810","District of Columbia","2 wk ahead","Bin","percent","12.4","12.5",0
"5811","District of Columbia","2 wk ahead","Bin","percent","12.5","12.6",0
"5812","District of Columbia","2 wk ahead","Bin","percent","12.6","12.7",0
"5813","District of Columbia","2 wk ahead","Bin","percent","12.7","12.8",0
"5814","District of Columbia","2 wk ahead","Bin","percent","12.8","12.9",0
"5815","District of Columbia","2 wk ahead","Bin","percent","12.9","13.0",0
"5816","District of Columbia","2 wk ahead","Bin","percent","13.0","100.0",0
"5817","District of Columbia","3 wk ahead","Point","percent",NA,NA,1.5
"5818","District of Columbia","3 wk ahead","Bin","percent","0.0","0.1",0
"5819","District of Columbia","3 wk ahead","Bin","percent","0.1","0.2",0
"5820","District of Columbia","3 wk ahead","Bin","percent","0.2","0.3",0
"5821","District of Columbia","3 wk ahead","Bin","percent","0.3","0.4",0.05
"5822","District of Columbia","3 wk ahead","Bin","percent","0.4","0.5",0
"5823","District of Columbia","3 wk ahead","Bin","percent","0.5","0.6",0
"5824","District of Columbia","3 wk ahead","Bin","percent","0.6","0.7",0.05
"5825","District of Columbia","3 wk ahead","Bin","percent","0.7","0.8",0
"5826","District of Columbia","3 wk ahead","Bin","percent","0.8","0.9",0
"5827","District of Columbia","3 wk ahead","Bin","percent","0.9","1.0",0
"5828","District of Columbia","3 wk ahead","Bin","percent","1.0","1.1",0.15
"5829","District of Columbia","3 wk ahead","Bin","percent","1.1","1.2",0.1
"5830","District of Columbia","3 wk ahead","Bin","percent","1.2","1.3",0
"5831","District of Columbia","3 wk ahead","Bin","percent","1.3","1.4",0
"5832","District of Columbia","3 wk ahead","Bin","percent","1.4","1.5",0.05
"5833","District of Columbia","3 wk ahead","Bin","percent","1.5","1.6",0.1
"5834","District of Columbia","3 wk ahead","Bin","percent","1.6","1.7",0.1
"5835","District of Columbia","3 wk ahead","Bin","percent","1.7","1.8",0.05
"5836","District of Columbia","3 wk ahead","Bin","percent","1.8","1.9",0.15
"5837","District of Columbia","3 wk ahead","Bin","percent","1.9","2.0",0.05
"5838","District of Columbia","3 wk ahead","Bin","percent","2.0","2.1",0
"5839","District of Columbia","3 wk ahead","Bin","percent","2.1","2.2",0.05
"5840","District of Columbia","3 wk ahead","Bin","percent","2.2","2.3",0
"5841","District of Columbia","3 wk ahead","Bin","percent","2.3","2.4",0
"5842","District of Columbia","3 wk ahead","Bin","percent","2.4","2.5",0
"5843","District of Columbia","3 wk ahead","Bin","percent","2.5","2.6",0
"5844","District of Columbia","3 wk ahead","Bin","percent","2.6","2.7",0.05
"5845","District of Columbia","3 wk ahead","Bin","percent","2.7","2.8",0
"5846","District of Columbia","3 wk ahead","Bin","percent","2.8","2.9",0
"5847","District of Columbia","3 wk ahead","Bin","percent","2.9","3.0",0
"5848","District of Columbia","3 wk ahead","Bin","percent","3.0","3.1",0
"5849","District of Columbia","3 wk ahead","Bin","percent","3.1","3.2",0
"5850","District of Columbia","3 wk ahead","Bin","percent","3.2","3.3",0.05
"5851","District of Columbia","3 wk ahead","Bin","percent","3.3","3.4",0
"5852","District of Columbia","3 wk ahead","Bin","percent","3.4","3.5",0
"5853","District of Columbia","3 wk ahead","Bin","percent","3.5","3.6",0
"5854","District of Columbia","3 wk ahead","Bin","percent","3.6","3.7",0
"5855","District of Columbia","3 wk ahead","Bin","percent","3.7","3.8",0
"5856","District of Columbia","3 wk ahead","Bin","percent","3.8","3.9",0
"5857","District of Columbia","3 wk ahead","Bin","percent","3.9","4.0",0
"5858","District of Columbia","3 wk ahead","Bin","percent","4.0","4.1",0
"5859","District of Columbia","3 wk ahead","Bin","percent","4.1","4.2",0
"5860","District of Columbia","3 wk ahead","Bin","percent","4.2","4.3",0
"5861","District of Columbia","3 wk ahead","Bin","percent","4.3","4.4",0
"5862","District of Columbia","3 wk ahead","Bin","percent","4.4","4.5",0
"5863","District of Columbia","3 wk ahead","Bin","percent","4.5","4.6",0
"5864","District of Columbia","3 wk ahead","Bin","percent","4.6","4.7",0
"5865","District of Columbia","3 wk ahead","Bin","percent","4.7","4.8",0
"5866","District of Columbia","3 wk ahead","Bin","percent","4.8","4.9",0
"5867","District of Columbia","3 wk ahead","Bin","percent","4.9","5.0",0
"5868","District of Columbia","3 wk ahead","Bin","percent","5.0","5.1",0
"5869","District of Columbia","3 wk ahead","Bin","percent","5.1","5.2",0
"5870","District of Columbia","3 wk ahead","Bin","percent","5.2","5.3",0
"5871","District of Columbia","3 wk ahead","Bin","percent","5.3","5.4",0
"5872","District of Columbia","3 wk ahead","Bin","percent","5.4","5.5",0
"5873","District of Columbia","3 wk ahead","Bin","percent","5.5","5.6",0
"5874","District of Columbia","3 wk ahead","Bin","percent","5.6","5.7",0
"5875","District of Columbia","3 wk ahead","Bin","percent","5.7","5.8",0
"5876","District of Columbia","3 wk ahead","Bin","percent","5.8","5.9",0
"5877","District of Columbia","3 wk ahead","Bin","percent","5.9","6.0",0
"5878","District of Columbia","3 wk ahead","Bin","percent","6.0","6.1",0
"5879","District of Columbia","3 wk ahead","Bin","percent","6.1","6.2",0
"5880","District of Columbia","3 wk ahead","Bin","percent","6.2","6.3",0
"5881","District of Columbia","3 wk ahead","Bin","percent","6.3","6.4",0
"5882","District of Columbia","3 wk ahead","Bin","percent","6.4","6.5",0
"5883","District of Columbia","3 wk ahead","Bin","percent","6.5","6.6",0
"5884","District of Columbia","3 wk ahead","Bin","percent","6.6","6.7",0
"5885","District of Columbia","3 wk ahead","Bin","percent","6.7","6.8",0
"5886","District of Columbia","3 wk ahead","Bin","percent","6.8","6.9",0
"5887","District of Columbia","3 wk ahead","Bin","percent","6.9","7.0",0
"5888","District of Columbia","3 wk ahead","Bin","percent","7.0","7.1",0
"5889","District of Columbia","3 wk ahead","Bin","percent","7.1","7.2",0
"5890","District of Columbia","3 wk ahead","Bin","percent","7.2","7.3",0
"5891","District of Columbia","3 wk ahead","Bin","percent","7.3","7.4",0
"5892","District of Columbia","3 wk ahead","Bin","percent","7.4","7.5",0
"5893","District of Columbia","3 wk ahead","Bin","percent","7.5","7.6",0
"5894","District of Columbia","3 wk ahead","Bin","percent","7.6","7.7",0
"5895","District of Columbia","3 wk ahead","Bin","percent","7.7","7.8",0
"5896","District of Columbia","3 wk ahead","Bin","percent","7.8","7.9",0
"5897","District of Columbia","3 wk ahead","Bin","percent","7.9","8.0",0
"5898","District of Columbia","3 wk ahead","Bin","percent","8.0","8.1",0
"5899","District of Columbia","3 wk ahead","Bin","percent","8.1","8.2",0
"5900","District of Columbia","3 wk ahead","Bin","percent","8.2","8.3",0
"5901","District of Columbia","3 wk ahead","Bin","percent","8.3","8.4",0
"5902","District of Columbia","3 wk ahead","Bin","percent","8.4","8.5",0
"5903","District of Columbia","3 wk ahead","Bin","percent","8.5","8.6",0
"5904","District of Columbia","3 wk ahead","Bin","percent","8.6","8.7",0
"5905","District of Columbia","3 wk ahead","Bin","percent","8.7","8.8",0
"5906","District of Columbia","3 wk ahead","Bin","percent","8.8","8.9",0
"5907","District of Columbia","3 wk ahead","Bin","percent","8.9","9.0",0
"5908","District of Columbia","3 wk ahead","Bin","percent","9.0","9.1",0
"5909","District of Columbia","3 wk ahead","Bin","percent","9.1","9.2",0
"5910","District of Columbia","3 wk ahead","Bin","percent","9.2","9.3",0
"5911","District of Columbia","3 wk ahead","Bin","percent","9.3","9.4",0
"5912","District of Columbia","3 wk ahead","Bin","percent","9.4","9.5",0
"5913","District of Columbia","3 wk ahead","Bin","percent","9.5","9.6",0
"5914","District of Columbia","3 wk ahead","Bin","percent","9.6","9.7",0
"5915","District of Columbia","3 wk ahead","Bin","percent","9.7","9.8",0
"5916","District of Columbia","3 wk ahead","Bin","percent","9.8","9.9",0
"5917","District of Columbia","3 wk ahead","Bin","percent","9.9","10.0",0
"5918","District of Columbia","3 wk ahead","Bin","percent","10.0","10.1",0
"5919","District of Columbia","3 wk ahead","Bin","percent","10.1","10.2",0
"5920","District of Columbia","3 wk ahead","Bin","percent","10.2","10.3",0
"5921","District of Columbia","3 wk ahead","Bin","percent","10.3","10.4",0
"5922","District of Columbia","3 wk ahead","Bin","percent","10.4","10.5",0
"5923","District of Columbia","3 wk ahead","Bin","percent","10.5","10.6",0
"5924","District of Columbia","3 wk ahead","Bin","percent","10.6","10.7",0
"5925","District of Columbia","3 wk ahead","Bin","percent","10.7","10.8",0
"5926","District of Columbia","3 wk ahead","Bin","percent","10.8","10.9",0
"5927","District of Columbia","3 wk ahead","Bin","percent","10.9","11.0",0
"5928","District of Columbia","3 wk ahead","Bin","percent","11.0","11.1",0
"5929","District of Columbia","3 wk ahead","Bin","percent","11.1","11.2",0
"5930","District of Columbia","3 wk ahead","Bin","percent","11.2","11.3",0
"5931","District of Columbia","3 wk ahead","Bin","percent","11.3","11.4",0
"5932","District of Columbia","3 wk ahead","Bin","percent","11.4","11.5",0
"5933","District of Columbia","3 wk ahead","Bin","percent","11.5","11.6",0
"5934","District of Columbia","3 wk ahead","Bin","percent","11.6","11.7",0
"5935","District of Columbia","3 wk ahead","Bin","percent","11.7","11.8",0
"5936","District of Columbia","3 wk ahead","Bin","percent","11.8","11.9",0
"5937","District of Columbia","3 wk ahead","Bin","percent","11.9","12.0",0
"5938","District of Columbia","3 wk ahead","Bin","percent","12.0","12.1",0
"5939","District of Columbia","3 wk ahead","Bin","percent","12.1","12.2",0
"5940","District of Columbia","3 wk ahead","Bin","percent","12.2","12.3",0
"5941","District of Columbia","3 wk ahead","Bin","percent","12.3","12.4",0
"5942","District of Columbia","3 wk ahead","Bin","percent","12.4","12.5",0
"5943","District of Columbia","3 wk ahead","Bin","percent","12.5","12.6",0
"5944","District of Columbia","3 wk ahead","Bin","percent","12.6","12.7",0
"5945","District of Columbia","3 wk ahead","Bin","percent","12.7","12.8",0
"5946","District of Columbia","3 wk ahead","Bin","percent","12.8","12.9",0
"5947","District of Columbia","3 wk ahead","Bin","percent","12.9","13.0",0
"5948","District of Columbia","3 wk ahead","Bin","percent","13.0","100.0",0
"5949","District of Columbia","4 wk ahead","Point","percent",NA,NA,1.5
"5950","District of Columbia","4 wk ahead","Bin","percent","0.0","0.1",0
"5951","District of Columbia","4 wk ahead","Bin","percent","0.1","0.2",0
"5952","District of Columbia","4 wk ahead","Bin","percent","0.2","0.3",0
"5953","District of Columbia","4 wk ahead","Bin","percent","0.3","0.4",0.05
"5954","District of Columbia","4 wk ahead","Bin","percent","0.4","0.5",0
"5955","District of Columbia","4 wk ahead","Bin","percent","0.5","0.6",0
"5956","District of Columbia","4 wk ahead","Bin","percent","0.6","0.7",0.05
"5957","District of Columbia","4 wk ahead","Bin","percent","0.7","0.8",0
"5958","District of Columbia","4 wk ahead","Bin","percent","0.8","0.9",0
"5959","District of Columbia","4 wk ahead","Bin","percent","0.9","1.0",0
"5960","District of Columbia","4 wk ahead","Bin","percent","1.0","1.1",0.15
"5961","District of Columbia","4 wk ahead","Bin","percent","1.1","1.2",0.1
"5962","District of Columbia","4 wk ahead","Bin","percent","1.2","1.3",0
"5963","District of Columbia","4 wk ahead","Bin","percent","1.3","1.4",0
"5964","District of Columbia","4 wk ahead","Bin","percent","1.4","1.5",0.05
"5965","District of Columbia","4 wk ahead","Bin","percent","1.5","1.6",0.1
"5966","District of Columbia","4 wk ahead","Bin","percent","1.6","1.7",0.1
"5967","District of Columbia","4 wk ahead","Bin","percent","1.7","1.8",0.05
"5968","District of Columbia","4 wk ahead","Bin","percent","1.8","1.9",0.15
"5969","District of Columbia","4 wk ahead","Bin","percent","1.9","2.0",0.05
"5970","District of Columbia","4 wk ahead","Bin","percent","2.0","2.1",0
"5971","District of Columbia","4 wk ahead","Bin","percent","2.1","2.2",0.05
"5972","District of Columbia","4 wk ahead","Bin","percent","2.2","2.3",0
"5973","District of Columbia","4 wk ahead","Bin","percent","2.3","2.4",0
"5974","District of Columbia","4 wk ahead","Bin","percent","2.4","2.5",0
"5975","District of Columbia","4 wk ahead","Bin","percent","2.5","2.6",0
"5976","District of Columbia","4 wk ahead","Bin","percent","2.6","2.7",0.05
"5977","District of Columbia","4 wk ahead","Bin","percent","2.7","2.8",0
"5978","District of Columbia","4 wk ahead","Bin","percent","2.8","2.9",0
"5979","District of Columbia","4 wk ahead","Bin","percent","2.9","3.0",0
"5980","District of Columbia","4 wk ahead","Bin","percent","3.0","3.1",0
"5981","District of Columbia","4 wk ahead","Bin","percent","3.1","3.2",0
"5982","District of Columbia","4 wk ahead","Bin","percent","3.2","3.3",0.05
"5983","District of Columbia","4 wk ahead","Bin","percent","3.3","3.4",0
"5984","District of Columbia","4 wk ahead","Bin","percent","3.4","3.5",0
"5985","District of Columbia","4 wk ahead","Bin","percent","3.5","3.6",0
"5986","District of Columbia","4 wk ahead","Bin","percent","3.6","3.7",0
"5987","District of Columbia","4 wk ahead","Bin","percent","3.7","3.8",0
"5988","District of Columbia","4 wk ahead","Bin","percent","3.8","3.9",0
"5989","District of Columbia","4 wk ahead","Bin","percent","3.9","4.0",0
"5990","District of Columbia","4 wk ahead","Bin","percent","4.0","4.1",0
"5991","District of Columbia","4 wk ahead","Bin","percent","4.1","4.2",0
"5992","District of Columbia","4 wk ahead","Bin","percent","4.2","4.3",0
"5993","District of Columbia","4 wk ahead","Bin","percent","4.3","4.4",0
"5994","District of Columbia","4 wk ahead","Bin","percent","4.4","4.5",0
"5995","District of Columbia","4 wk ahead","Bin","percent","4.5","4.6",0
"5996","District of Columbia","4 wk ahead","Bin","percent","4.6","4.7",0
"5997","District of Columbia","4 wk ahead","Bin","percent","4.7","4.8",0
"5998","District of Columbia","4 wk ahead","Bin","percent","4.8","4.9",0
"5999","District of Columbia","4 wk ahead","Bin","percent","4.9","5.0",0
"6000","District of Columbia","4 wk ahead","Bin","percent","5.0","5.1",0
"6001","District of Columbia","4 wk ahead","Bin","percent","5.1","5.2",0
"6002","District of Columbia","4 wk ahead","Bin","percent","5.2","5.3",0
"6003","District of Columbia","4 wk ahead","Bin","percent","5.3","5.4",0
"6004","District of Columbia","4 wk ahead","Bin","percent","5.4","5.5",0
"6005","District of Columbia","4 wk ahead","Bin","percent","5.5","5.6",0
"6006","District of Columbia","4 wk ahead","Bin","percent","5.6","5.7",0
"6007","District of Columbia","4 wk ahead","Bin","percent","5.7","5.8",0
"6008","District of Columbia","4 wk ahead","Bin","percent","5.8","5.9",0
"6009","District of Columbia","4 wk ahead","Bin","percent","5.9","6.0",0
"6010","District of Columbia","4 wk ahead","Bin","percent","6.0","6.1",0
"6011","District of Columbia","4 wk ahead","Bin","percent","6.1","6.2",0
"6012","District of Columbia","4 wk ahead","Bin","percent","6.2","6.3",0
"6013","District of Columbia","4 wk ahead","Bin","percent","6.3","6.4",0
"6014","District of Columbia","4 wk ahead","Bin","percent","6.4","6.5",0
"6015","District of Columbia","4 wk ahead","Bin","percent","6.5","6.6",0
"6016","District of Columbia","4 wk ahead","Bin","percent","6.6","6.7",0
"6017","District of Columbia","4 wk ahead","Bin","percent","6.7","6.8",0
"6018","District of Columbia","4 wk ahead","Bin","percent","6.8","6.9",0
"6019","District of Columbia","4 wk ahead","Bin","percent","6.9","7.0",0
"6020","District of Columbia","4 wk ahead","Bin","percent","7.0","7.1",0
"6021","District of Columbia","4 wk ahead","Bin","percent","7.1","7.2",0
"6022","District of Columbia","4 wk ahead","Bin","percent","7.2","7.3",0
"6023","District of Columbia","4 wk ahead","Bin","percent","7.3","7.4",0
"6024","District of Columbia","4 wk ahead","Bin","percent","7.4","7.5",0
"6025","District of Columbia","4 wk ahead","Bin","percent","7.5","7.6",0
"6026","District of Columbia","4 wk ahead","Bin","percent","7.6","7.7",0
"6027","District of Columbia","4 wk ahead","Bin","percent","7.7","7.8",0
"6028","District of Columbia","4 wk ahead","Bin","percent","7.8","7.9",0
"6029","District of Columbia","4 wk ahead","Bin","percent","7.9","8.0",0
"6030","District of Columbia","4 wk ahead","Bin","percent","8.0","8.1",0
"6031","District of Columbia","4 wk ahead","Bin","percent","8.1","8.2",0
"6032","District of Columbia","4 wk ahead","Bin","percent","8.2","8.3",0
"6033","District of Columbia","4 wk ahead","Bin","percent","8.3","8.4",0
"6034","District of Columbia","4 wk ahead","Bin","percent","8.4","8.5",0
"6035","District of Columbia","4 wk ahead","Bin","percent","8.5","8.6",0
"6036","District of Columbia","4 wk ahead","Bin","percent","8.6","8.7",0
"6037","District of Columbia","4 wk ahead","Bin","percent","8.7","8.8",0
"6038","District of Columbia","4 wk ahead","Bin","percent","8.8","8.9",0
"6039","District of Columbia","4 wk ahead","Bin","percent","8.9","9.0",0
"6040","District of Columbia","4 wk ahead","Bin","percent","9.0","9.1",0
"6041","District of Columbia","4 wk ahead","Bin","percent","9.1","9.2",0
"6042","District of Columbia","4 wk ahead","Bin","percent","9.2","9.3",0
"6043","District of Columbia","4 wk ahead","Bin","percent","9.3","9.4",0
"6044","District of Columbia","4 wk ahead","Bin","percent","9.4","9.5",0
"6045","District of Columbia","4 wk ahead","Bin","percent","9.5","9.6",0
"6046","District of Columbia","4 wk ahead","Bin","percent","9.6","9.7",0
"6047","District of Columbia","4 wk ahead","Bin","percent","9.7","9.8",0
"6048","District of Columbia","4 wk ahead","Bin","percent","9.8","9.9",0
"6049","District of Columbia","4 wk ahead","Bin","percent","9.9","10.0",0
"6050","District of Columbia","4 wk ahead","Bin","percent","10.0","10.1",0
"6051","District of Columbia","4 wk ahead","Bin","percent","10.1","10.2",0
"6052","District of Columbia","4 wk ahead","Bin","percent","10.2","10.3",0
"6053","District of Columbia","4 wk ahead","Bin","percent","10.3","10.4",0
"6054","District of Columbia","4 wk ahead","Bin","percent","10.4","10.5",0
"6055","District of Columbia","4 wk ahead","Bin","percent","10.5","10.6",0
"6056","District of Columbia","4 wk ahead","Bin","percent","10.6","10.7",0
"6057","District of Columbia","4 wk ahead","Bin","percent","10.7","10.8",0
"6058","District of Columbia","4 wk ahead","Bin","percent","10.8","10.9",0
"6059","District of Columbia","4 wk ahead","Bin","percent","10.9","11.0",0
"6060","District of Columbia","4 wk ahead","Bin","percent","11.0","11.1",0
"6061","District of Columbia","4 wk ahead","Bin","percent","11.1","11.2",0
"6062","District of Columbia","4 wk ahead","Bin","percent","11.2","11.3",0
"6063","District of Columbia","4 wk ahead","Bin","percent","11.3","11.4",0
"6064","District of Columbia","4 wk ahead","Bin","percent","11.4","11.5",0
"6065","District of Columbia","4 wk ahead","Bin","percent","11.5","11.6",0
"6066","District of Columbia","4 wk ahead","Bin","percent","11.6","11.7",0
"6067","District of Columbia","4 wk ahead","Bin","percent","11.7","11.8",0
"6068","District of Columbia","4 wk ahead","Bin","percent","11.8","11.9",0
"6069","District of Columbia","4 wk ahead","Bin","percent","11.9","12.0",0
"6070","District of Columbia","4 wk ahead","Bin","percent","12.0","12.1",0
"6071","District of Columbia","4 wk ahead","Bin","percent","12.1","12.2",0
"6072","District of Columbia","4 wk ahead","Bin","percent","12.2","12.3",0
"6073","District of Columbia","4 wk ahead","Bin","percent","12.3","12.4",0
"6074","District of Columbia","4 wk ahead","Bin","percent","12.4","12.5",0
"6075","District of Columbia","4 wk ahead","Bin","percent","12.5","12.6",0
"6076","District of Columbia","4 wk ahead","Bin","percent","12.6","12.7",0
"6077","District of Columbia","4 wk ahead","Bin","percent","12.7","12.8",0
"6078","District of Columbia","4 wk ahead","Bin","percent","12.8","12.9",0
"6079","District of Columbia","4 wk ahead","Bin","percent","12.9","13.0",0
"6080","District of Columbia","4 wk ahead","Bin","percent","13.0","100.0",0
"6081","District of Columbia","Season peak percentage","Point","percent",NA,NA,3.9
"6082","District of Columbia","Season peak percentage","Bin","percent","0.0","0.1",0
"6083","District of Columbia","Season peak percentage","Bin","percent","0.1","0.2",0
"6084","District of Columbia","Season peak percentage","Bin","percent","0.2","0.3",0
"6085","District of Columbia","Season peak percentage","Bin","percent","0.3","0.4",0
"6086","District of Columbia","Season peak percentage","Bin","percent","0.4","0.5",0
"6087","District of Columbia","Season peak percentage","Bin","percent","0.5","0.6",0
"6088","District of Columbia","Season peak percentage","Bin","percent","0.6","0.7",0
"6089","District of Columbia","Season peak percentage","Bin","percent","0.7","0.8",0
"6090","District of Columbia","Season peak percentage","Bin","percent","0.8","0.9",0
"6091","District of Columbia","Season peak percentage","Bin","percent","0.9","1.0",0
"6092","District of Columbia","Season peak percentage","Bin","percent","1.0","1.1",0
"6093","District of Columbia","Season peak percentage","Bin","percent","1.1","1.2",0
"6094","District of Columbia","Season peak percentage","Bin","percent","1.2","1.3",0
"6095","District of Columbia","Season peak percentage","Bin","percent","1.3","1.4",0
"6096","District of Columbia","Season peak percentage","Bin","percent","1.4","1.5",0
"6097","District of Columbia","Season peak percentage","Bin","percent","1.5","1.6",0
"6098","District of Columbia","Season peak percentage","Bin","percent","1.6","1.7",0
"6099","District of Columbia","Season peak percentage","Bin","percent","1.7","1.8",0
"6100","District of Columbia","Season peak percentage","Bin","percent","1.8","1.9",0
"6101","District of Columbia","Season peak percentage","Bin","percent","1.9","2.0",0
"6102","District of Columbia","Season peak percentage","Bin","percent","2.0","2.1",0
"6103","District of Columbia","Season peak percentage","Bin","percent","2.1","2.2",0
"6104","District of Columbia","Season peak percentage","Bin","percent","2.2","2.3",0
"6105","District of Columbia","Season peak percentage","Bin","percent","2.3","2.4",0
"6106","District of Columbia","Season peak percentage","Bin","percent","2.4","2.5",0
"6107","District of Columbia","Season peak percentage","Bin","percent","2.5","2.6",0
"6108","District of Columbia","Season peak percentage","Bin","percent","2.6","2.7",0.001
"6109","District of Columbia","Season peak percentage","Bin","percent","2.7","2.8",0
"6110","District of Columbia","Season peak percentage","Bin","percent","2.8","2.9",0
"6111","District of Columbia","Season peak percentage","Bin","percent","2.9","3.0",0.001
"6112","District of Columbia","Season peak percentage","Bin","percent","3.0","3.1",0.001
"6113","District of Columbia","Season peak percentage","Bin","percent","3.1","3.2",0.001
"6114","District of Columbia","Season peak percentage","Bin","percent","3.2","3.3",0.157
"6115","District of Columbia","Season peak percentage","Bin","percent","3.3","3.4",0.035
"6116","District of Columbia","Season peak percentage","Bin","percent","3.4","3.5",0.03
"6117","District of Columbia","Season peak percentage","Bin","percent","3.5","3.6",0.056
"6118","District of Columbia","Season peak percentage","Bin","percent","3.6","3.7",0.071
"6119","District of Columbia","Season peak percentage","Bin","percent","3.7","3.8",0.048
"6120","District of Columbia","Season peak percentage","Bin","percent","3.8","3.9",0.059
"6121","District of Columbia","Season peak percentage","Bin","percent","3.9","4.0",0.048
"6122","District of Columbia","Season peak percentage","Bin","percent","4.0","4.1",0.04
"6123","District of Columbia","Season peak percentage","Bin","percent","4.1","4.2",0.044
"6124","District of Columbia","Season peak percentage","Bin","percent","4.2","4.3",0.043
"6125","District of Columbia","Season peak percentage","Bin","percent","4.3","4.4",0.034
"6126","District of Columbia","Season peak percentage","Bin","percent","4.4","4.5",0.039
"6127","District of Columbia","Season peak percentage","Bin","percent","4.5","4.6",0.028
"6128","District of Columbia","Season peak percentage","Bin","percent","4.6","4.7",0.031
"6129","District of Columbia","Season peak percentage","Bin","percent","4.7","4.8",0.029
