"location","target","type","unit","bin_start_incl","bin_end_notincl","value","forecast_week"
"California","Season peak percentage","Bin","percent","5.2","5.3",0.0012001200120012,"44"
"California","Season peak percentage","Bin","percent","5.3","5.4",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","5.4","5.5",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","5.5","5.6",0.0009000900090009,"44"
"California","Season peak percentage","Bin","percent","5.6","5.7",0.0009000900090009,"44"
"California","Season peak percentage","Bin","percent","5.7","5.8",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","5.8","5.9",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","5.9","6.0",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","6.0","6.1",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","6.1","6.2",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","6.2","6.3",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","6.3","6.4",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","6.4","6.5",0,"44"
"California","Season peak percentage","Bin","percent","6.5","6.6",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","6.6","6.7",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","6.7","6.8",0,"44"
"California","Season peak percentage","Bin","percent","6.8","6.9",0,"44"
"California","Season peak percentage","Bin","percent","6.9","7.0",0,"44"
"California","Season peak percentage","Bin","percent","7.0","7.1",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","7.1","7.2",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","7.2","7.3",0,"44"
"California","Season peak percentage","Bin","percent","7.3","7.4",0,"44"
"California","Season peak percentage","Bin","percent","7.4","7.5",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","7.5","7.6",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","7.6","7.7",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","7.7","7.8",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","7.8","7.9",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","7.9","8.0",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","8.0","8.1",0,"44"
"California","Season peak percentage","Bin","percent","8.1","8.2",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","8.2","8.3",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","8.3","8.4",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","8.4","8.5",0,"44"
"California","Season peak percentage","Bin","percent","8.5","8.6",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","8.6","8.7",0,"44"
"California","Season peak percentage","Bin","percent","8.7","8.8",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","8.8","8.9",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","8.9","9.0",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","9.0","9.1",0.0012001200120012,"44"
"California","Season peak percentage","Bin","percent","9.1","9.2",0,"44"
"California","Season peak percentage","Bin","percent","9.2","9.3",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","9.3","9.4",0,"44"
"California","Season peak percentage","Bin","percent","9.4","9.5",0,"44"
"California","Season peak percentage","Bin","percent","9.5","9.6",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","9.6","9.7",0,"44"
"California","Season peak percentage","Bin","percent","9.7","9.8",0,"44"
"California","Season peak percentage","Bin","percent","9.8","9.9",0,"44"
"California","Season peak percentage","Bin","percent","9.9","10.0",0,"44"
"California","Season peak percentage","Bin","percent","10.0","10.1",0,"44"
"California","Season peak percentage","Bin","percent","10.1","10.2",0.0006000600060006,"44"
"California","Season peak percentage","Bin","percent","10.2","10.3",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","10.3","10.4",0,"44"
"California","Season peak percentage","Bin","percent","10.4","10.5",0,"44"
"California","Season peak percentage","Bin","percent","10.5","10.6",0,"44"
"California","Season peak percentage","Bin","percent","10.6","10.7",0,"44"
"California","Season peak percentage","Bin","percent","10.7","10.8",0,"44"
"California","Season peak percentage","Bin","percent","10.8","10.9",0,"44"
"California","Season peak percentage","Bin","percent","10.9","11.0",0,"44"
"California","Season peak percentage","Bin","percent","11.0","11.1",0,"44"
"California","Season peak percentage","Bin","percent","11.1","11.2",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","11.2","11.3",0,"44"
"California","Season peak percentage","Bin","percent","11.3","11.4",0,"44"
"California","Season peak percentage","Bin","percent","11.4","11.5",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","11.5","11.6",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","11.6","11.7",0,"44"
"California","Season peak percentage","Bin","percent","11.7","11.8",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","11.8","11.9",0,"44"
"California","Season peak percentage","Bin","percent","11.9","12.0",0,"44"
"California","Season peak percentage","Bin","percent","12.0","12.1",0,"44"
"California","Season peak percentage","Bin","percent","12.1","12.2",0,"44"
"California","Season peak percentage","Bin","percent","12.2","12.3",0,"44"
"California","Season peak percentage","Bin","percent","12.3","12.4",0,"44"
"California","Season peak percentage","Bin","percent","12.4","12.5",0,"44"
"California","Season peak percentage","Bin","percent","12.5","12.6",0,"44"
"California","Season peak percentage","Bin","percent","12.6","12.7",0,"44"
"California","Season peak percentage","Bin","percent","12.7","12.8",0,"44"
"California","Season peak percentage","Bin","percent","12.8","12.9",0,"44"
"California","Season peak percentage","Bin","percent","12.9","13.0",0.0003000300030003,"44"
"California","Season peak percentage","Bin","percent","13.0","100.0",0.0081008100810081,"44"
"California","Season peak week","Bin","week","40.0","41.0",0,"44"
"California","Season peak week","Bin","week","41.0","42.0",0,"44"
"California","Season peak week","Bin","week","42.0","43.0",0.673267326732673,"44"
"California","Season peak week","Bin","week","43.0","44.0",0,"44"
"California","Season peak week","Bin","week","44.0","45.0",0,"44"
"California","Season peak week","Bin","week","45.0","46.0",0.0324032403240324,"44"
"California","Season peak week","Bin","week","46.0","47.0",0.0237023702370237,"44"
"California","Season peak week","Bin","week","47.0","48.0",0.0171017101710171,"44"
"California","Season peak week","Bin","week","48.0","49.0",0.015001500150015,"44"
"California","Season peak week","Bin","week","49.0","50.0",0.0114011401140114,"44"
"California","Season peak week","Bin","week","50.0","51.0",0.0114011401140114,"44"
"California","Season peak week","Bin","week","51.0","52.0",0.0087008700870087,"44"
"California","Season peak week","Bin","week","52.0","53.0",0.006000600060006,"44"
"California","Season peak week","Bin","week","1.0","2.0",0.0078007800780078,"44"
"California","Season peak week","Bin","week","2.0","3.0",0.0048004800480048,"44"
"California","Season peak week","Bin","week","3.0","4.0",0.0075007500750075,"44"
"California","Season peak week","Bin","week","4.0","5.0",0.0072007200720072,"44"
"California","Season peak week","Bin","week","5.0","6.0",0.0066006600660066,"44"
"California","Season peak week","Bin","week","6.0","7.0",0.0042004200420042,"44"
"California","Season peak week","Bin","week","7.0","8.0",0.0051005100510051,"44"
"California","Season peak week","Bin","week","8.0","9.0",0.0057005700570057,"44"
"California","Season peak week","Bin","week","9.0","10.0",0.0048004800480048,"44"
"California","Season peak week","Bin","week","10.0","11.0",0.0051005100510051,"44"
"California","Season peak week","Bin","week","11.0","12.0",0.003000300030003,"44"
"California","Season peak week","Bin","week","12.0","13.0",0.0087008700870087,"44"
"California","Season peak week","Bin","week","13.0","14.0",0.009000900090009,"44"
"California","Season peak week","Bin","week","14.0","15.0",0.0096009600960096,"44"
"California","Season peak week","Bin","week","15.0","16.0",0.0087008700870087,"44"
"California","Season peak week","Bin","week","16.0","17.0",0.0108010801080108,"44"
"California","Season peak week","Bin","week","17.0","18.0",0.0168016801680168,"44"
"California","Season peak week","Bin","week","18.0","19.0",0.0156015601560156,"44"
"California","Season peak week","Bin","week","19.0","20.0",0.0243024302430243,"44"
"California","Season peak week","Bin","week","20.0","21.0",0.0357035703570357,"44"
"Colorado","1 wk ahead","Bin","percent","4.3","4.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.4","4.5",0.0009000900090009,"44"
"Colorado","1 wk ahead","Bin","percent","4.5","4.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.6","4.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.7","4.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.8","4.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.9","5.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.0","5.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.1","5.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.2","5.3",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.3","5.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.4","5.5",0.0006000600060006,"44"
"Colorado","1 wk ahead","Bin","percent","5.5","5.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.6","5.7",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","5.7","5.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.8","5.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","5.9","6.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.0","6.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.1","6.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.2","6.3",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.3","6.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.4","6.5",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.5","6.6",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","6.6","6.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.7","6.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.8","6.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.2","8.3",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","8.3","8.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.4","8.5",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.5","8.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.6","8.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.7","8.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.8","8.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.9","9.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.0","9.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.1","9.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.2","9.3",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.3","9.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.4","9.5",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.5","9.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.6","9.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.7","9.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.8","9.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","9.9","10.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.0","10.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.1","10.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.2","10.3",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.3","10.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.4","10.5",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.5","10.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.6","10.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.7","10.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","10.8","10.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","6.9","7.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.0","7.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.1","7.2",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","7.2","7.3",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.3","7.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.4","7.5",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","7.5","7.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.6","7.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.7","7.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.8","7.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","7.9","8.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.0","8.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","8.1","8.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.2","12.3",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.3","12.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.4","12.5",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.5","12.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.6","12.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.7","12.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.8","12.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.9","13.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","13.0","100.0",0.0009000900090009,"44"
"Colorado","1 wk ahead","Bin","percent","10.9","11.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.0","11.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.1","11.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.2","11.3",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.3","11.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.4","11.5",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.5","11.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.6","11.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.7","11.8",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.8","11.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","11.9","12.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.0","12.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","12.1","12.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","0.0","0.1",0.0072007200720072,"44"
"Colorado","1 wk ahead","Bin","percent","0.1","0.2",0.0261026102610261,"44"
"Colorado","1 wk ahead","Bin","percent","0.2","0.3",0.0546054605460546,"44"
"Colorado","1 wk ahead","Bin","percent","0.3","0.4",0.101110111011101,"44"
"Colorado","1 wk ahead","Bin","percent","0.4","0.5",0.154215421542154,"44"
"Colorado","1 wk ahead","Bin","percent","0.5","0.6",0.181818181818182,"44"
"Colorado","1 wk ahead","Bin","percent","0.6","0.7",0.158415841584158,"44"
"Colorado","1 wk ahead","Bin","percent","0.7","0.8",0.103810381038104,"44"
"Colorado","1 wk ahead","Bin","percent","0.8","0.9",0.0678067806780678,"44"
"Colorado","1 wk ahead","Bin","percent","0.9","1.0",0.0384038403840384,"44"
"Colorado","1 wk ahead","Bin","percent","1.0","1.1",0.027002700270027,"44"
"Colorado","1 wk ahead","Bin","percent","1.1","1.2",0.0168016801680168,"44"
"Colorado","1 wk ahead","Bin","percent","1.2","1.3",0.0132013201320132,"44"
"Colorado","1 wk ahead","Bin","percent","1.3","1.4",0.0093009300930093,"44"
"Colorado","1 wk ahead","Bin","percent","1.4","1.5",0.006000600060006,"44"
"Colorado","1 wk ahead","Bin","percent","1.5","1.6",0.0024002400240024,"44"
"Colorado","1 wk ahead","Bin","percent","1.6","1.7",0.0054005400540054,"44"
"Colorado","1 wk ahead","Bin","percent","1.7","1.8",0.0039003900390039,"44"
"Colorado","1 wk ahead","Bin","percent","1.8","1.9",0.0033003300330033,"44"
"Colorado","1 wk ahead","Bin","percent","1.9","2.0",0.0021002100210021,"44"
"Colorado","1 wk ahead","Bin","percent","2.0","2.1",0.0018001800180018,"44"
"Colorado","1 wk ahead","Bin","percent","2.1","2.2",0.0012001200120012,"44"
"Colorado","1 wk ahead","Bin","percent","2.2","2.3",0.0015001500150015,"44"
"Colorado","1 wk ahead","Bin","percent","2.3","2.4",0.0009000900090009,"44"
"Colorado","1 wk ahead","Bin","percent","2.4","2.5",0.0009000900090009,"44"
"Colorado","1 wk ahead","Bin","percent","2.5","2.6",0.0015001500150015,"44"
"Colorado","1 wk ahead","Bin","percent","2.6","2.7",0.0006000600060006,"44"
"Colorado","1 wk ahead","Bin","percent","2.7","2.8",0.0015001500150015,"44"
"Colorado","1 wk ahead","Bin","percent","2.8","2.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","2.9","3.0",0.0006000600060006,"44"
"Colorado","1 wk ahead","Bin","percent","3.0","3.1",0.0006000600060006,"44"
"Colorado","1 wk ahead","Bin","percent","3.1","3.2",0.0006000600060006,"44"
"Colorado","1 wk ahead","Bin","percent","3.2","3.3",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","3.3","3.4",0,"44"
"Colorado","1 wk ahead","Bin","percent","3.4","3.5",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","3.5","3.6",0,"44"
"Colorado","1 wk ahead","Bin","percent","3.6","3.7",0,"44"
"Colorado","1 wk ahead","Bin","percent","3.7","3.8",0.0003000300030003,"44"
"Colorado","1 wk ahead","Bin","percent","3.8","3.9",0,"44"
"Colorado","1 wk ahead","Bin","percent","3.9","4.0",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.0","4.1",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.1","4.2",0,"44"
"Colorado","1 wk ahead","Bin","percent","4.2","4.3",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","0.0","0.1",0.0204020402040204,"44"
"Colorado","2 wk ahead","Bin","percent","0.1","0.2",0.039003900390039,"44"
"Colorado","2 wk ahead","Bin","percent","0.2","0.3",0.081008100810081,"44"
"Colorado","2 wk ahead","Bin","percent","0.3","0.4",0.126612661266127,"44"
"Colorado","2 wk ahead","Bin","percent","0.4","0.5",0.162316231623162,"44"
"Colorado","2 wk ahead","Bin","percent","0.5","0.6",0.157815781578158,"44"
"Colorado","2 wk ahead","Bin","percent","0.6","0.7",0.127812781278128,"44"
"Colorado","2 wk ahead","Bin","percent","0.7","0.8",0.0861086108610861,"44"
"Colorado","2 wk ahead","Bin","percent","0.8","0.9",0.0504050405040504,"44"
"Colorado","2 wk ahead","Bin","percent","0.9","1.0",0.0411041104110411,"44"
"Colorado","2 wk ahead","Bin","percent","1.0","1.1",0.0234023402340234,"44"
"Colorado","2 wk ahead","Bin","percent","1.1","1.2",0.0213021302130213,"44"
"Colorado","2 wk ahead","Bin","percent","1.2","1.3",0.0135013501350135,"44"
"Colorado","2 wk ahead","Bin","percent","1.3","1.4",0.0099009900990099,"44"
"Colorado","2 wk ahead","Bin","percent","1.4","1.5",0.0063006300630063,"44"
"Colorado","2 wk ahead","Bin","percent","1.5","1.6",0.0045004500450045,"44"
"Colorado","2 wk ahead","Bin","percent","1.6","1.7",0.0045004500450045,"44"
"Colorado","2 wk ahead","Bin","percent","1.7","1.8",0.0033003300330033,"44"
"Colorado","2 wk ahead","Bin","percent","1.8","1.9",0.0039003900390039,"44"
"Colorado","2 wk ahead","Bin","percent","1.9","2.0",0.0012001200120012,"44"
"Colorado","2 wk ahead","Bin","percent","2.0","2.1",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","2.1","2.2",0.0015001500150015,"44"
"Colorado","2 wk ahead","Bin","percent","2.2","2.3",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","2.3","2.4",0.0012001200120012,"44"
"Colorado","2 wk ahead","Bin","percent","2.4","2.5",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","2.5","2.6",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","2.6","2.7",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","2.7","2.8",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","2.8","2.9",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","2.9","3.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","3.0","3.1",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","3.1","3.2",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","3.2","3.3",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","3.3","3.4",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","3.4","3.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","3.5","3.6",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","3.6","3.7",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","3.7","3.8",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","3.8","3.9",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","3.9","4.0",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","4.0","4.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","4.1","4.2",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","4.2","4.3",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","4.3","4.4",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","4.4","4.5",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","4.5","4.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","4.6","4.7",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","4.7","4.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","4.8","4.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","4.9","5.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","5.0","5.1",0.0006000600060006,"44"
"Colorado","2 wk ahead","Bin","percent","5.1","5.2",0,"44"
"Colorado","2 wk ahead","Bin","percent","5.2","5.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","5.3","5.4",0,"44"
"Colorado","2 wk ahead","Bin","percent","5.4","5.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","5.5","5.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","5.6","5.7",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","5.7","5.8",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","5.8","5.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","5.9","6.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.0","6.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.1","6.2",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.2","6.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.3","6.4",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.4","6.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.5","6.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.6","6.7",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","6.7","6.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.8","6.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","6.9","7.0",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","7.0","7.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.1","7.2",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.2","7.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.3","7.4",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.4","7.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.5","7.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.6","7.7",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.7","7.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.8","7.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","7.9","8.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.0","8.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.1","8.2",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.2","8.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.3","8.4",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.4","8.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.5","8.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.6","8.7",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.7","8.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.8","8.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","8.9","9.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.0","9.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.1","9.2",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.2","9.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.3","9.4",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.4","9.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.5","9.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.6","9.7",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.7","9.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","9.8","9.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.2","11.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.3","11.4",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.4","11.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.5","11.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.6","11.7",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.7","11.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.8","11.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.9","12.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.0","12.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.1","12.2",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.2","12.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.3","12.4",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.4","12.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.5","12.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.6","12.7",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.7","12.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.8","12.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","12.9","13.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","13.0","100.0",0.0009000900090009,"44"
"Colorado","2 wk ahead","Bin","percent","9.9","10.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.0","10.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.1","10.2",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.2","10.3",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.3","10.4",0.0003000300030003,"44"
"Colorado","2 wk ahead","Bin","percent","10.4","10.5",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.5","10.6",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.6","10.7",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.7","10.8",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.8","10.9",0,"44"
"Colorado","2 wk ahead","Bin","percent","10.9","11.0",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.0","11.1",0,"44"
"Colorado","2 wk ahead","Bin","percent","11.1","11.2",0,"44"
"Colorado","3 wk ahead","Bin","percent","0.0","0.1",0.0312031203120312,"44"
"Colorado","3 wk ahead","Bin","percent","0.1","0.2",0.0639063906390639,"44"
"Colorado","3 wk ahead","Bin","percent","0.2","0.3",0.0954095409540954,"44"
"Colorado","3 wk ahead","Bin","percent","0.3","0.4",0.141314131413141,"44"
